Profit Ratio,City,Customer ID,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Postal Code,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Quantity ordered new,Region (group),Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State or Province,Unit Price
0.69,Prior Lake,892,Marilyn Baxter,Consumer,0.02,1,2013-05-19,89474,High,55372,0.39,Office Supplies,Small Box,Avery 506,Labels,29.1525,10,Central,Central,20860,42.25,2013-05-20,Regular Air,0.5,Minnesota,4.13
0.69,Dearborn Heights,1819,LeRoy Khan,Consumer,0.03,1,2011-02-17,85992,High,48127,0.56,Office Supplies,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,105.1215,3,Central,Central,25587,152.35,2011-02-19,Regular Air,3.99,Michigan,48.58
0.423236515,Lufkin,1368,Patsy Harmon,Consumer,0.03,1,2011-04-09,90515,High,75901,0.35,Office Supplies,Small Box,Presstex Flexible Ring Binders,Binders and Binder Accessories,4.08,2,Central,Central,21448,9.64,2011-04-10,Regular Air,1.49,Texas,4.55
-0.388709914,Carol Stream,1136,Carmen McPherson,Consumer,0.03,1,2013-08-17,87944,High,60188,0.4,Office Supplies,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,-50.81216,24,Central,Central,23472,130.72,2013-08-18,Regular Air,5.66,Illinois,5.28
0.69,Franklin Park,2708,Betsy Wilder,Consumer,0.03,1,2011-12-28,89242,High,60131,0.59,Office Supplies,Small Box,"Dual Level, Single-Width Filing Carts",Storage & Organization,660.054,6,Central,Central,25729,956.6,2011-12-30,Regular Air,7.07,Illinois,155.06
-0.126913728,Green Bay,2333,Megan Woods,Consumer,0.03,1,2013-08-05,89619,High,54302,0.81,Office Supplies,Small Box,Eldon® Gobal File Keepers,Storage & Organization,-40.60224,21,Central,Central,22298,319.92,2013-08-06,Regular Air,4.53,Wisconsin,15.14
-0.251150698,University City,1957,Ted Crowder,Consumer,0.04,1,2013-12-19,89829,High,63130,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-5.2164,2,Central,Central,23379,20.77,2013-12-19,Regular Air,6.19,Missouri,8.6
0.69,Pittsburg,1020,Julie Porter,Consumer,0.04,1,2013-07-03,88641,High,66762,0.38,Office Supplies,Small Box,Avery 487,Labels,12.7167,5,Central,Central,20978,18.43,2013-07-05,Regular Air,0.5,Kansas,3.69
0.439282869,Weatherford,1354,Aaron Dillon,Consumer,0.04,1,2010-08-11,91209,High,76086,0.39,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,4.4104,2,Central,Central,20871,10.04,2010-08-13,Regular Air,0.49,Texas,4.98
0.212871892,Chicago,2403,Kara Gregory,Consumer,0.05,1,2013-08-12,13284,High,60699,0.35,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,3858.2775,44,Central,Central,1846,18124.88,2013-08-13,Regular Air,19.99,Illinois,420.98
0.531654184,Lafayette,1461,Norman Adams,Consumer,0.05,1,2010-12-02,86397,High,47905,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,134.16825,19,Central,Central,18105,252.36,2010-12-04,Regular Air,4.98,Indiana,12.95
0.229209817,Corsicana,2572,Shirley Meadows,Consumer,0.05,1,2011-11-22,90329,High,75109,0.4,Office Supplies,Small Box,Xerox 1927,Paper,32.314,32,Central,Central,21795,140.98,2011-11-23,Regular Air,6.72,Texas,4.28
0.69,Hopkins,1522,Earl Watts,Consumer,0.07,1,2012-03-10,89958,High,55305,0.39,Office Supplies,Small Box,Avery 506,Labels,25.6197,9,Central,Central,24302,37.13,2012-03-10,Regular Air,0.5,Minnesota,4.13
-0.481331853,Madison Heights,2893,Kathryn Tate,Consumer,0.07,1,2010-08-23,90011,High,48071,0.38,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,-21.684,9,Central,Central,21515,45.05,2010-08-24,Regular Air,4.7,Michigan,4.98
0.055728475,Midwest City,2432,Lindsay Tate,Consumer,0.07,1,2010-11-19,89096,High,73110,0.59,Office Supplies,Small Box,"Dual Level, Single-Width Filing Carts",Storage & Organization,24.35,3,Central,Central,18819,436.94,2010-11-19,Regular Air,7.07,Oklahoma,155.06
0.69,Fort Dodge,2206,Bobby Powell,Consumer,0.08,1,2011-04-03,86259,High,50501,0.55,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Appliances,179.7864,2,Central,Central,18739,260.56,2011-04-05,Regular Air,0.99,Iowa,131.12
-5.707443434,Anderson,594,Charlie Moore,Consumer,0.08,1,2012-02-04,86319,High,46016,0.38,Office Supplies,Small Box,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,-269.905,14,Central,Central,22912,47.29,2012-02-06,Regular Air,6.83,Indiana,3.52
0.69,Duncanville,1126,Arlene Lutz,Consumer,0.08,1,2013-03-10,87225,High,75116,0.36,Office Supplies,Small Box,Xerox 1882,Paper,437.46,12,Central,Central,20331,634,2013-03-12,Regular Air,13.88,Texas,55.98
-1.301650165,Edina,2448,Melanie Morrow,Consumer,0.09,1,2010-06-29,87790,High,55410,0.37,Office Supplies,Small Box,Xerox 214,Paper,-126.208,16,Central,Central,25742,96.96,2010-07-01,Regular Air,7.03,Minnesota,6.48
0.202997017,Chicago,2403,Kara Gregory,Consumer,0.1,1,2013-08-12,13284,High,60699,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,674.9935,98,Central,Central,1847,3325.14,2013-08-13,Regular Air,2.99,Illinois,37.7
-0.957897098,Carol Stream,1136,Carmen McPherson,Consumer,0.1,1,2013-07-02,87943,High,60188,0.39,Office Supplies,Small Box,Binder Posts,Binders and Binder Accessories,-97.034976,18,Central,Central,22118,101.3,2013-07-04,Regular Air,5.01,Illinois,5.74
0.122963285,Anderson,594,Charlie Moore,Consumer,0.1,1,2013-10-30,86325,High,46016,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,5.66,8,Central,Central,22282,46.03,2013-11-01,Regular Air,2.5,Indiana,5.98
0.69,Creve Coeur,1765,Ralph Woods Scott,Consumer,0.1,1,2013-04-27,89786,High,63141,0.4,Office Supplies,Small Box,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,156.5541,6,Central,Central,22689,226.89,2013-04-28,Regular Air,9.83,Missouri,39.98
-0.129060241,Weatherford,1354,Aaron Dillon,Consumer,0.1,1,2010-08-11,91209,High,76086,0.39,Office Supplies,Small Box,Avery 491,Labels,-1.0712,2,Central,Central,20870,8.3,2010-08-11,Regular Air,0.99,Texas,4.13
0.093500739,Oakdale,3069,Tiffany Merrill,Consumer,0.03,1,2013-08-03,88195,High,55128,0.57,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",9.48752,9,Central,Central,23256,101.47,2013-08-05,Regular Air,3.37,Minnesota,10.98
-0.056212260,Marion,1463,Ellen Kirkland,Consumer,0.04,1,2011-12-11,86402,High,46952,0.58,Office Supplies,Small Pack,Boston 19500 Mighty Mite Electric Pencil Sharpener,Pens & Art Supplies,-15.36,13,Central,Central,22844,273.25,2011-12-12,Regular Air,8.99,Indiana,20.15
0.168399203,Kingsville,1538,Ryan Rosen,Consumer,0.1,1,2012-09-10,90424,High,78363,0.56,Office Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Pens & Art Supplies,99.79,18,Central,Central,20012,592.58,2012-09-12,Regular Air,8.99,Texas,34.58
0.411747544,Anderson,594,Charlie Moore,Consumer,0.01,1,2013-10-30,86325,High,46016,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,42.34,17,Central,Central,22283,102.83,2013-11-01,Regular Air,1.2,Indiana,5.84
-0.292225352,Owasso,2643,Vincent Cash Bryant,Consumer,0.02,1,2013-07-09,87510,High,74055,0.39,Office Supplies,Wrap Bag,Wirebound Voice Message Log Book,Paper,-1.65984,1,Central,Central,18317,5.68,2013-07-10,Regular Air,0.88,Oklahoma,4.76
0.049765258,West Lafayette,1778,Ray Oakley,Consumer,0.06,1,2010-11-10,89943,High,47906,0.39,Office Supplies,Wrap Bag,White GlueTop Scratch Pads,Paper,2.332,3,Central,Central,25499,46.86,2010-11-10,Regular Air,1.97,Indiana,15.04
0.69,Owasso,2643,Vincent Cash Bryant,Consumer,0.06,1,2013-01-05,87509,High,74055,0.39,Office Supplies,Wrap Bag,Wirebound Voice Message Log Book,Paper,29.0628,9,Central,Central,19868,42.12,2013-01-08,Regular Air,0.88,Oklahoma,4.76
-1.216419723,Eagle Pass,1127,Ray Grady,Consumer,0.06,1,2011-06-27,87224,High,78852,0.58,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,-50.08,16,Central,Central,23611,41.17,2011-06-29,Regular Air,2.4,Texas,2.6
0.451602887,Owasso,2643,Vincent Cash Bryant,Consumer,0.08,1,2013-07-09,87510,High,74055,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,28.15744,15,Central,Central,18318,62.35,2013-07-09,Regular Air,0.94,Oklahoma,4.28
-1.107506482,Highland,1618,June Roberts,Consumer,0.09,1,2010-04-06,90248,High,46322,0.82,Office Supplies,Wrap Bag,Martin-Yale Premier Letter Opener,"Scissors, Rulers and Trimmers",-175.13,13,Central,Central,19501,158.13,2010-04-06,Regular Air,4.59,Indiana,12.88
-1.510386143,Weatherford,1146,Jay Shaffer Desai,Consumer,0.02,1,2012-07-17,87768,Low,76086,0.8,Office Supplies,Large Box,Sensible Storage WireTech Storage Systems,Storage & Organization,-231.95,2,Central,Central,24650,153.57,2012-07-22,Regular Air,35,Texas,70.98
-0.911538462,Midwest City,2432,Lindsay Tate,Consumer,0.09,1,2012-04-06,89099,Low,73110,,Office Supplies,Large Box,SAFCO Boltless Steel Shelving,Storage & Organization,-609.09,6,Central,Central,20992,668.2,2012-04-06,Regular Air,35,Oklahoma,113.64
-1.078167155,Columbus,597,Alexandra Wise,Consumer,0,1,2013-09-05,86323,Low,47201,0.38,Office Supplies,Small Box,ACCOHIDE® Binder by Acco,Binders and Binder Accessories,-36.7655,7,Central,Central,25310,34.1,2013-09-07,Regular Air,5.34,Indiana,4.13
-0.053939540,South Bend,1775,Marlene Kirk,Consumer,0,1,2013-12-14,89956,Low,46614,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,-5.83464,4,Central,Central,19827,108.17,2013-12-14,Regular Air,12.98,Indiana,24.92
0.019448065,Detroit,2756,Ruth McConnell Young,Consumer,0,1,2013-08-01,47399,Low,48205,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,5.6695,52,Central,Central,6661,291.52,2013-08-01,Regular Air,2.99,Michigan,5.28
0.69,Lansing,2718,Caroline Stone,Consumer,0,1,2011-02-16,89395,Low,60438,0.37,Office Supplies,Small Box,Xerox 194,Paper,117.1206,3,Central,Central,25993,169.74,2011-02-18,Regular Air,14.3,Illinois,55.48
0.69,Prior Lake,1707,Rebecca Frazier Foley,Consumer,0.01,1,2013-08-10,88791,Low,55372,0.36,Office Supplies,Small Box,Avery 478,Labels,23.9499,7,Central,Central,23443,34.71,2013-08-10,Regular Air,0.5,Minnesota,4.91
-2.435564436,Sioux City,2891,Amanda Wright,Consumer,0.02,1,2012-07-23,90016,Low,51106,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-73.14,5,Central,Central,19339,30.03,2012-07-23,Regular Air,7.78,Iowa,5.4
-2.368452381,Watertown,2221,Jacob Dale,Consumer,0.02,1,2013-05-22,91037,Low,53094,0.38,Office Supplies,Small Box,Storex Dura Pro™ Binders,Binders and Binder Accessories,-37.8005,2,Central,Central,20597,15.96,2013-05-27,Regular Air,9.92,Wisconsin,5.94
0.69,Prior Lake,950,Jane Shah,Consumer,0.02,1,2010-03-22,89084,Low,55372,0.37,Office Supplies,Small Box,Xerox 1910,Paper,168.9189,5,Central,Central,19128,244.81,2010-03-26,Regular Air,5.09,Minnesota,48.04
-0.586442090,Duncanville,1126,Arlene Lutz,Consumer,0.03,1,2013-07-12,87227,Low,75116,0.37,Office Supplies,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-64.983648,16,Central,Central,20443,110.81,2013-07-17,Regular Air,5.48,Texas,6.81
-0.543404887,Watertown,2221,Jacob Dale,Consumer,0.03,1,2013-05-22,91037,Low,53094,0.38,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-40.25,3,Central,Central,20596,74.07,2013-05-24,Regular Air,15.1,Wisconsin,22.38
0.495407069,Weatherford,1146,Jay Shaffer Desai,Consumer,0.03,1,2012-10-03,87769,Low,76086,0.38,Office Supplies,Small Box,Xerox 1936,Paper,234.2136,24,Central,Central,24020,472.77,2012-10-05,Regular Air,5.97,Texas,19.98
0.576471668,Friendswood,1344,Kathleen McKinney McIntosh,Consumer,0.03,1,2011-08-04,88985,Low,77546,0.57,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,314.056,15,Central,Central,22416,544.79,2011-08-11,Regular Air,8.22,Texas,34.76
-1.056259259,Cudahy,1480,Yvonne Ryan,Consumer,0.03,1,2013-07-26,90749,Low,53110,0.81,Office Supplies,Small Box,Rogers® Profile Extra Capacity Storage Tub,Storage & Organization,-54.75648,3,Central,Central,21232,51.84,2013-08-02,Regular Air,7.04,Wisconsin,16.74
-0.366039076,Muscatine,1360,Arlene Gibbons,Consumer,0.04,1,2011-06-13,89597,Low,52761,0.36,Office Supplies,Small Box,Economy Binders,Binders and Binder Accessories,-6.1824,8,Central,Central,20004,16.89,2011-06-15,Regular Air,1.49,Iowa,2.08
-1.719650449,Pasadena,3141,Jerome McIntosh,Consumer,0.04,1,2012-05-03,86371,Low,77506,0.37,Office Supplies,Small Box,Xerox 212,Paper,-72.81,6,Central,Central,24340,42.34,2012-05-05,Regular Air,8.4,Texas,6.48
0.003432530,Wilmette,592,Eva Silverman,Consumer,0.04,1,2011-11-08,86317,Low,60091,0.59,Office Supplies,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,1.09,24,Central,Central,18256,317.55,2011-11-13,Regular Air,4.51,Illinois,13.48
-0.575797012,Canton,1816,Danielle Schneider,Consumer,0.05,1,2011-05-06,85993,Low,48187,0.36,Office Supplies,Small Box,Recycled Premium Regency Composition Covers,Binders and Binder Accessories,-37.3865,4,Central,Central,21619,64.93,2011-05-11,Regular Air,10.91,Michigan,15.28
-2.122448980,Friendswood,1743,Paige Jacobs,Consumer,0.05,1,2011-09-30,91026,Low,77546,0.36,Office Supplies,Small Box,Xerox 1922,Paper,-15.6,1,Central,Central,21473,7.35,2011-10-04,Regular Air,7.44,Texas,4.98
-1.204229768,Pittsburg,1020,Julie Porter,Consumer,0.06,1,2011-08-04,88635,Low,66762,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders and Binder Accessories,-80.50276,18,Central,Central,25348,66.85,2011-08-08,Regular Air,5.44,Kansas,3.81
0.585435279,Mineral Wells,514,Meredith Brandon,Consumer,0.06,1,2012-01-25,90063,Low,76067,0.4,Office Supplies,Small Box,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,112.708,5,Central,Central,21527,192.52,2012-01-30,Regular Air,9.83,Texas,39.98
0.69,Lancaster,1108,Dwight Bishop,Consumer,0.06,1,2011-10-18,86414,Low,75146,0.37,Office Supplies,Small Box,Avery 510,Labels,34.2102,14,Central,Central,22396,49.58,2011-10-20,Regular Air,0.5,Texas,3.75
0.176572034,Dallas,1106,Maxine Collier Grady,Consumer,0.06,1,2011-10-18,31301,Low,75220,0.37,Office Supplies,Small Box,Avery 510,Labels,35.016,56,Central,Central,4396,198.31,2011-10-20,Regular Air,0.5,Texas,3.75
0.432594453,Prior Lake,1707,Rebecca Frazier Foley,Consumer,0.06,1,2012-10-29,88789,Low,55372,0.36,Office Supplies,Small Box,Xerox 1892,Paper,203.2372,12,Central,Central,18715,469.81,2012-11-03,Regular Air,13.26,Minnesota,38.76
0.69,Lufkin,1368,Patsy Harmon,Consumer,0.07,1,2012-02-14,90518,Low,75901,0.39,Office Supplies,Small Box,Avery 506,Labels,37.9431,14,Central,Central,24462,54.99,2012-02-18,Regular Air,0.5,Texas,4.13
0.69,Ames,1779,Samantha Hall,Consumer,0.08,1,2012-04-09,89948,Low,50010,0.37,Office Supplies,Small Box,Xerox 1885,Paper,315.4956,10,Central,Central,25533,457.24,2012-04-11,Regular Air,7.23,Iowa,48.04
-0.092223844,Lawton,1749,Sherri P Stephens,Consumer,0.09,1,2013-08-16,87255,Low,73505,0.57,Office Supplies,Small Box,"Eureka Hand Vacuum, Bagless",Appliances,-40.17824,9,Central,Central,19893,435.66,2013-08-20,Regular Air,19.99,Oklahoma,49.43
0.459641426,South Bend,1775,Marlene Kirk,Consumer,0.09,1,2010-12-14,89944,Low,46614,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,123.89175,21,Central,Central,19826,269.54,2010-12-21,Regular Air,4.98,Indiana,12.95
-1.770988007,East Lansing,1976,Sherri F Vogel,Consumer,0.09,1,2013-02-06,89043,Low,48823,0.36,Office Supplies,Small Box,Xerox 193,Paper,-31.01,3,Central,Central,26248,17.51,2013-02-13,Regular Air,5.15,Michigan,5.98
-2.099605523,Canton,1816,Danielle Schneider,Consumer,0.1,1,2011-05-06,85993,Low,48187,0.6,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,-21.29,2,Central,Central,21618,10.14,2011-05-06,Regular Air,6.89,Michigan,4.06
0.69,Duncanville,1126,Arlene Lutz,Consumer,0.1,1,2011-01-22,87223,Low,75116,0.37,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,59.547,3,Central,Central,21388,86.3,2011-01-24,Regular Air,1.49,Texas,30.44
0.213092183,Marshalltown,2794,Connie Bunn,Consumer,0.1,1,2012-01-22,87560,Low,50158,0.73,Office Supplies,Small Box,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Storage & Organization,135.0216,10,Central,Central,18431,633.63,2012-01-24,Regular Air,6.88,Iowa,64.98
0.69,Mineral Wells,514,Meredith Brandon,Consumer,0.1,1,2011-03-24,90060,Low,76067,0.6,Office Supplies,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",Storage & Organization,1077.3936,8,Central,Central,23187,1561.44,2011-03-26,Regular Air,9.99,Texas,210.55
0.299246961,Canton,1816,Danielle Schneider,Consumer,0.01,1,2010-08-05,85990,Low,48187,0.6,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,60.5616,19,Central,Central,22843,202.38,2010-08-07,Regular Air,2.89,Michigan,10.48
0.595158406,Sulphur Springs,951,Adam Barton,Consumer,0.09,1,2013-03-04,89088,Low,75482,0.57,Office Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Pens & Art Supplies,129.81,9,Central,Central,25234,218.11,2013-03-13,Regular Air,4.08,Texas,25.98
-1.017049369,Pasadena,3141,Jerome McIntosh,Consumer,0.09,1,2010-12-01,86369,Low,77506,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-88.585,13,Central,Central,18917,87.1,2010-12-08,Regular Air,8.37,Texas,6.84
-1.115254695,Pasadena,3141,Jerome McIntosh,Consumer,0.1,1,2012-05-03,86371,Low,77506,0.59,Office Supplies,Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,"Scissors, Rulers and Trimmers",-82.54,9,Central,Central,24341,74.01,2012-05-03,Regular Air,6.14,Texas,8.57
0.221353281,Valparaiso,1777,Miriam Greenberg,Consumer,0,1,2011-12-02,89947,Low,46383,0.54,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,6.51,10,Central,Central,21550,29.41,2011-12-02,Regular Air,0.93,Indiana,2.84
0.69,Pontiac,3000,Priscilla Allen,Consumer,0.01,1,2010-07-26,87042,Low,48342,0.36,Office Supplies,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,28.152,4,Central,Central,21499,40.8,2010-07-28,Regular Air,2.27,Michigan,10.14
0.684029511,University City,1957,Ted Crowder,Consumer,0.01,1,2013-11-01,89828,Low,63130,0.44,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,119.60256,40,Central,Central,22535,174.85,2013-11-05,Regular Air,1.2,Missouri,4.26
0.69,Valparaiso,1777,Miriam Greenberg,Consumer,0.02,1,2010-07-03,89940,Low,46383,0.39,Office Supplies,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,Paper,90.6246,13,Central,Central,21163,131.34,2010-07-08,Regular Air,2.06,Indiana,10.06
-1.362637363,Prior Lake,950,Jane Shah,Consumer,0.03,1,2010-03-22,89084,Low,55372,0.58,Office Supplies,Wrap Bag,Newell 320,Pens & Art Supplies,-6.2,1,Central,Central,19129,4.55,2010-03-29,Regular Air,1.6,Minnesota,4.28
0.050044189,Eagle Pass,1127,Ray Grady,Consumer,0.04,1,2010-12-22,87222,Low,78852,0.8,Office Supplies,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,Rubber Bands,4.53,19,Central,Central,26377,90.52,2010-12-26,Regular Air,0.7,Texas,4.71
-4.381943320,Waxahachie,1145,Alvin B Winstead,Consumer,0.04,1,2011-10-21,87767,Low,75165,0.81,Office Supplies,Wrap Bag,*Staples* Letter Opener,"Scissors, Rulers and Trimmers",-64.9404,6,Central,Central,18378,14.82,2011-10-26,Regular Air,5,Texas,2.18
0.174736466,Edinburg,1128,Kurt O'Connor,Consumer,0.06,1,2010-12-22,87222,Low,78539,0.36,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,9.78,13,Central,Central,26378,55.97,2010-12-27,Regular Air,2.26,Texas,4.2
0.69,Duncanville,1126,Arlene Lutz,Consumer,0.06,1,2013-07-12,87227,Low,75116,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,24.9366,10,Central,Central,20444,36.14,2013-07-17,Regular Air,0.71,Texas,3.78
-0.051173992,Flower Mound,1233,Gary Hester,Consumer,0.06,1,2013-10-18,89381,Low,75028,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,-0.85,9,Central,Central,20742,16.61,2013-10-22,Regular Air,0.75,Texas,1.81
0.69,Valparaiso,1777,Miriam Greenberg,Consumer,0.07,1,2010-04-22,89939,Low,46383,0.36,Office Supplies,Wrap Bag,"Wirebound Message Book, 4 per Page",Paper,26.5029,7,Central,Central,20391,38.41,2010-04-26,Regular Air,0.95,Indiana,5.43
0.377105597,Ponca City,2644,Alfred Moran,Consumer,0.09,1,2011-09-25,87506,Low,74601,0.37,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,20.82,15,Central,Central,22702,55.21,2011-09-29,Regular Air,1.3,Oklahoma,4
-0.458151383,Weslaco,1355,Joyce O'Neill,Consumer,0.1,1,2011-07-21,91210,Low,78596,0.56,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,-12.59,5,Central,Central,22063,27.48,2011-07-28,Regular Air,2.27,Texas,5.85
-0.410526316,Midwest City,1750,Constance Britt,Consumer,0.1,1,2011-02-02,87247,Low,73110,0.53,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,-2.34,1,Central,Central,25345,5.7,2011-02-09,Regular Air,2,Oklahoma,3.95
-1.150634815,Maplewood,2954,William Sharma,Consumer,0.01,1,2011-02-19,86428,Medium,55119,0.83,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,-849.18,9,Central,Central,21113,738.01,2011-02-20,Regular Air,35,Minnesota,80.98
0.046631080,Detroit,2756,Ruth McConnell Young,Consumer,0,1,2011-11-13,43782,Medium,48205,0.35,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,30.8805,92,Central,Central,6178,662.23,2011-11-15,Regular Air,2.99,Michigan,6.75
0.107601505,Chicago,2403,Kara Gregory,Consumer,0,1,2012-06-22,59812,Medium,60699,0.71,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,1646.43,76,Central,Central,8374,15301.18,2012-06-22,Regular Air,19.99,Illinois,193.17
-1.140558964,Eastpointe,2070,Kelly Collins,Consumer,0.01,1,2012-03-24,88561,Medium,48021,0.35,Office Supplies,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,-83.66,13,Central,Central,18617,73.35,2012-03-26,Regular Air,5.3,Michigan,5.58
0.69,Frisco,1744,Leon Doyle,Consumer,0.01,1,2012-02-06,91027,Medium,75034,,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,248.9658,8,Central,Central,24503,360.82,2012-02-09,Regular Air,6.22,Texas,42.76
-1.403011525,Eagle Pass,1127,Ray Grady,Consumer,0.02,1,2010-08-24,87221,Medium,78852,0.6,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,-93.7352,16,Central,Central,22052,66.81,2010-08-26,Regular Air,6.89,Texas,4.06
0.105886736,Chicago,2403,Kara Gregory,Consumer,0.02,1,2013-01-16,29090,Medium,60699,0.39,Office Supplies,Small Box,Avery 491,Labels,11.368,26,Central,Central,4080,107.36,2013-01-17,Regular Air,0.99,Illinois,4.13
-0.547822339,Clinton,1817,Michele Bennett,Consumer,0.02,1,2012-10-09,85997,Medium,49236,0.37,Office Supplies,Small Box,Xerox 1994,Paper,-45.7596,12,Central,Central,23002,83.53,2012-10-11,Regular Air,5.74,Michigan,6.48
-0.409654520,Chicago,2403,Kara Gregory,Consumer,0.02,1,2013-01-16,29090,Medium,60699,0.58,Office Supplies,Small Box,Sterilite Officeware Hinged File Box,Storage & Organization,-173.12,40,Central,Central,4081,422.6,2013-01-16,Regular Air,6.91,Illinois,10.48
-0.483747045,Pflugerville,3143,Neil Song,Consumer,0.02,1,2010-03-24,86368,Medium,78660,0.59,Office Supplies,Small Box,Decoflex Hanging Personal Folder File,Storage & Organization,-16.37,2,Central,Central,26039,33.84,2010-03-25,Regular Air,5.41,Texas,15.42
0.69,Frisco,1744,Leon Doyle,Consumer,0.05,1,2012-02-06,91027,Medium,75034,0.38,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,124.8831,9,Central,Central,24502,180.99,2012-02-06,Regular Air,5.77,Texas,19.98
-0.006544751,Detroit,2756,Ruth McConnell Young,Consumer,0.05,1,2013-09-23,45571,Medium,48205,0.58,Office Supplies,Small Box,Portable Personal File Box,Storage & Organization,-7.24,90,Central,Central,6412,1106.23,2013-09-24,Regular Air,4.81,Michigan,12.21
0.549784483,Dearborn Heights,1974,Robert Brantley,Consumer,0.06,1,2010-05-20,89040,Medium,48127,0.38,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,25.51,3,Central,Central,18796,46.4,2010-05-21,Regular Air,1.39,Michigan,15.67
